"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","0","14","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'bHasAnisotropyTexture2-1'=True, StaticSwitch'bHasBaseColorTexture2-1'=True, StaticSwitch'bHasEmissiveTexture2-1'=True, StaticSwitch'bHasIridescence2-1'=True, StaticSwitch'bHasMetallicRoughnessTexture2-1'=True, StaticSwitch'bHasNormalTexture2-1'=True, StaticSwitch'bHasOcclusionTexture2-1'=True, StaticSwitch'bHasSheenTexture2-1'=True, StaticSwitch'bHasSpecularTexture2-1'=True"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","0","16","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'bHasAnisotropyTexture2-1'=True, StaticSwitch'bHasBaseColorTexture2-1'=True, StaticSwitch'bHasEmissiveTexture2-1'=True, StaticSwitch'bHasIridescence2-1'=True, StaticSwitch'bHasMetallicRoughnessTexture2-1'=True, StaticSwitch'bHasNormalTexture2-1'=True, StaticSwitch'bHasOcclusionTexture2-1'=True, StaticSwitch'bHasSheenTexture2-1'=True, StaticSwitch'bHasSpecularTexture2-1'=True"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","0","32","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'bHasAnisotropyTexture2-1'=True, StaticSwitch'bHasBaseColorTexture2-1'=True, StaticSwitch'bHasEmissiveTexture2-1'=True, StaticSwitch'bHasIridescence2-1'=True, StaticSwitch'bHasMetallicRoughnessTexture2-1'=True, StaticSwitch'bHasNormalTexture2-1'=True, StaticSwitch'bHasOcclusionTexture2-1'=True, StaticSwitch'bHasSheenTexture2-1'=True, StaticSwitch'bHasSpecularTexture2-1'=True"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","0","12","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'bHasAnisotropyTexture2-1'=True, StaticSwitch'bHasBaseColorTexture2-1'=True, StaticSwitch'bHasEmissiveTexture2-1'=True, StaticSwitch'bHasIridescence2-1'=True, StaticSwitch'bHasMetallicRoughnessTexture2-1'=True, StaticSwitch'bHasNormalTexture2-1'=True, StaticSwitch'bHasOcclusionTexture2-1'=True, StaticSwitch'bHasSheenTexture2-1'=True, StaticSwitch'bHasSpecularTexture2-1'=True"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","0","32","0","Compiling M_Sheen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'bHasAnisotropyTexture2-1'=True, StaticSwitch'bHasBaseColorTexture2-1'=True, StaticSwitch'bHasEmissiveTexture2-1'=True, StaticSwitch'bHasIridescence2-1'=True, StaticSwitch'bHasMetallicRoughnessTexture2-1'=True, StaticSwitch'bHasNormalTexture2-1'=True, StaticSwitch'bHasOcclusionTexture2-1'=True, StaticSwitch'bHasSheenTexture2-1'=True, StaticSwitch'bHasSpecularTexture2-1'=True"
"/Game/Wood_Monster/Base/Materials/M_BaseComplex.M_BaseComplex","0","0","0","48","0","Compiling M_BaseComplex: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Display Pattern on A2-1'=False, StaticSwitch'Display Pattern on B2-1'=False, StaticSwitch'Display Pattern on G2-1'=False, StaticSwitch'Display Pattern on R2-1'=False, StaticSwitch'Display Pattern on separate Tint Mask channels2-1'=False, StaticSwitch'Tint Blend Mode (True: Overlay, False: Additive)2-1'=False, StaticSwitch'Use custom Normal2-1'=False, StaticSwitch'Use custom PBR2-1'=False, StaticSwitch'Use Pattern2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=False, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=False, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=True, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=False, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=True, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=False, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=False, StaticSwitch'DetailMapping2-1'=True, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=True, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=True"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=True"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=False, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=True"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=False, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=True"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=True, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=False, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=False, StaticSwitch'DetailMapping2-1'=True, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=False, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=True, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/M_NearMesh_Master.M_NearMesh_Master","0","56","0","64","64","Compiling M_NearMesh_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCache,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=True, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Invert Roughness2-1'=False, StaticSwitch'Normals Only2-1'=False, StaticSwitch'ObjectBlending2-1'=False, StaticSwitch'Shrink Object in Distance2-1'=True, StaticSwitch'Snow Enable/Disable2-1'=False"
"/Game/Brushify/Materials/Landscape/M_Landscape.M_Landscape","0","44","44","50","150","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Cover Layer Enable/Disable2-1'=True, StaticSwitch'Enable Beach Pebbles2-1'=True, StaticSwitch'Enable Crater Pebbles2-1'=True, StaticSwitch'Enable Desert2-1'=True, StaticSwitch'Enable DesertRocks2-1'=True, StaticSwitch'Enable Dunes2-1'=True, StaticSwitch'Enable Forest Ground Cover2-1'=True, StaticSwitch'Enable Grass2-1'=True, StaticSwitch'Enable GrassDry2-1'=True, StaticSwitch'Enable Mud Rocks2-1'=True, StaticSwitch'Enable Rocks2-1'=True, StaticSwitch'Enable Snow Pebbles2-1'=True, StaticSwitch'Enable SnowRocks2-1'=True, StaticSwitch'Enable Tessellation2-1'=False, StaticSwitch'FlipY2-1'=True, StaticSwitch'Flowmaps Enable/Disable2-1'=False, StaticSwitch'POM_Shadows2-1'=False, StaticSwitch'Reduce Texture Stretching on Slopes (Triplanar)2-1'=False, StaticSwitch'ReduceTiling2-1'=True, StaticSwitch'Use Runtime Virtual Texture2-1'=False, StaticSwitch'UseParallaxOcclusionMapping2-1'=False, StaticTerrainLayer'Desert'=Weightmap0"
"/Game/Brushify/Materials/Landscape/M_Landscape.M_Landscape","0","44","44","50","150","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Cover Layer Enable/Disable2-1'=True, StaticSwitch'Enable Beach Pebbles2-1'=True, StaticSwitch'Enable Crater Pebbles2-1'=True, StaticSwitch'Enable Desert2-1'=True, StaticSwitch'Enable DesertRocks2-1'=True, StaticSwitch'Enable Dunes2-1'=True, StaticSwitch'Enable Forest Ground Cover2-1'=True, StaticSwitch'Enable Grass2-1'=True, StaticSwitch'Enable GrassDry2-1'=True, StaticSwitch'Enable Mud Rocks2-1'=True, StaticSwitch'Enable Rocks2-1'=True, StaticSwitch'Enable Snow Pebbles2-1'=True, StaticSwitch'Enable SnowRocks2-1'=True, StaticSwitch'Enable Tessellation2-1'=False, StaticSwitch'FlipY2-1'=True, StaticSwitch'Flowmaps Enable/Disable2-1'=False, StaticSwitch'POM_Shadows2-1'=False, StaticSwitch'Reduce Texture Stretching on Slopes (Triplanar)2-1'=False, StaticSwitch'ReduceTiling2-1'=True, StaticSwitch'Use Runtime Virtual Texture2-1'=False, StaticSwitch'UseParallaxOcclusionMapping2-1'=False, StaticTerrainLayer'Desert'=Weightmap0, StaticTerrainLayer'Dunes'=Weightmap0"
"/Game/Brushify/Materials/Landscape/M_Landscape.M_Landscape","0","44","44","50","150","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Cover Layer Enable/Disable2-1'=True, StaticSwitch'Enable Beach Pebbles2-1'=True, StaticSwitch'Enable Crater Pebbles2-1'=True, StaticSwitch'Enable Desert2-1'=True, StaticSwitch'Enable DesertRocks2-1'=True, StaticSwitch'Enable Dunes2-1'=True, StaticSwitch'Enable Forest Ground Cover2-1'=True, StaticSwitch'Enable Grass2-1'=True, StaticSwitch'Enable GrassDry2-1'=True, StaticSwitch'Enable Mud Rocks2-1'=True, StaticSwitch'Enable Rocks2-1'=True, StaticSwitch'Enable Snow Pebbles2-1'=True, StaticSwitch'Enable SnowRocks2-1'=True, StaticSwitch'Enable Tessellation2-1'=False, StaticSwitch'FlipY2-1'=True, StaticSwitch'Flowmaps Enable/Disable2-1'=False, StaticSwitch'POM_Shadows2-1'=False, StaticSwitch'Reduce Texture Stretching on Slopes (Triplanar)2-1'=False, StaticSwitch'ReduceTiling2-1'=True, StaticSwitch'Use Runtime Virtual Texture2-1'=False, StaticSwitch'UseParallaxOcclusionMapping2-1'=False, StaticTerrainLayer'Beach'=Weightmap0, StaticTerrainLayer'Desert'=Weightmap0, StaticTerrainLayer'Dunes'=Weightmap0"
"/Game/Brushify/Materials/Landscape/M_Landscape.M_Landscape","0","14","14","16","48","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Cover Layer Enable/Disable2-1'=True, StaticSwitch'Enable Beach Pebbles2-1'=True, StaticSwitch'Enable Crater Pebbles2-1'=True, StaticSwitch'Enable Desert2-1'=True, StaticSwitch'Enable DesertRocks2-1'=True, StaticSwitch'Enable Dunes2-1'=True, StaticSwitch'Enable Forest Ground Cover2-1'=True, StaticSwitch'Enable Grass2-1'=True, StaticSwitch'Enable GrassDry2-1'=True, StaticSwitch'Enable Mud Rocks2-1'=True, StaticSwitch'Enable Rocks2-1'=True, StaticSwitch'Enable Snow Pebbles2-1'=True, StaticSwitch'Enable SnowRocks2-1'=True, StaticSwitch'Enable Tessellation2-1'=False, StaticSwitch'FlipY2-1'=True, StaticSwitch'Flowmaps Enable/Disable2-1'=False, StaticSwitch'POM_Shadows2-1'=False, StaticSwitch'Reduce Texture Stretching on Slopes (Triplanar)2-1'=False, StaticSwitch'ReduceTiling2-1'=True, StaticSwitch'Use Runtime Virtual Texture2-1'=False, StaticSwitch'UseParallaxOcclusionMapping2-1'=False"
"/Game/Brushify/Materials/M_Grass_Master.M_Grass_Master","0","28","0","32","32","Compiling M_Grass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'CustomNormals2-1'=False, StaticSwitch'DirectionalWind2-1'=False, StaticSwitch'Fade Object in Distance2-1'=False, StaticSwitch'RestrictRoot2-1'=False, StaticSwitch'UsePlayerInteraction2-1'=False"
"/Game/Brushify/Materials/M_Grass_Master.M_Grass_Master","0","28","0","32","32","Compiling M_Grass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'CustomNormals2-1'=True, StaticSwitch'DirectionalWind2-1'=True, StaticSwitch'Fade Object in Distance2-1'=False, StaticSwitch'RestrictRoot2-1'=True, StaticSwitch'UsePlayerInteraction2-1'=True"
"/Game/Brushify/Materials/M_Grass_Master.M_Grass_Master","0","28","0","32","32","Compiling M_Grass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'CustomNormals2-1'=True, StaticSwitch'DirectionalWind2-1'=True, StaticSwitch'Fade Object in Distance2-1'=False, StaticSwitch'RestrictRoot2-1'=False, StaticSwitch'UsePlayerInteraction2-1'=False"
"/Game/Brushify/Materials/M_DistanceMesh.M_DistanceMesh","0","6","0","6","6","Compiling M_DistanceMesh: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Blend object with Virtual Texture2-1'=False, StaticSwitch'DetailMapping2-1'=False, StaticSwitch'DetailOnly2-1'=False, StaticSwitch'Normals Only2-1'=True"
"/Game/Brushify/Materials/M_Foliage_Master.M_Foliage_Master","0","56","0","64","64","Compiling M_Foliage_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Leaf Wind2-1'=True, StaticSwitch'ObjectBlending2-1'=False"
"/Game/Brushify/Materials/M_Foliage_Master.M_Foliage_Master","0","56","0","0","0","Compiling M_Foliage_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Leaf Wind2-1'=False, StaticSwitch'ObjectBlending2-1'=False"
"/Game/Brushify/Meshes/Cliffs/Meshes/MatID_1.MatID_1","49","21","0","21","21","Compiling MatID_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/Brushify/Materials/M_Grass_Master.M_Grass_Master","49","126","0","130","130","Compiling M_Grass_Master: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'CustomNormals2-1'=False, StaticSwitch'DirectionalWind2-1'=False, StaticSwitch'Fade Object in Distance2-1'=False, StaticSwitch'RestrictRoot2-1'=False, StaticSwitch'UsePlayerInteraction2-1'=False"
"/Game/Brushify/Materials/M_Grass_Master.M_Grass_Master","49","126","0","130","130","Compiling M_Grass_Master: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'CustomNormals2-1'=True, StaticSwitch'DirectionalWind2-1'=True, StaticSwitch'Fade Object in Distance2-1'=False, StaticSwitch'RestrictRoot2-1'=True, StaticSwitch'UsePlayerInteraction2-1'=True"
"/Game/Brushify/Materials/M_Grass_Master.M_Grass_Master","49","126","0","130","130","Compiling M_Grass_Master: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'CustomNormals2-1'=True, StaticSwitch'DirectionalWind2-1'=True, StaticSwitch'Fade Object in Distance2-1'=False, StaticSwitch'RestrictRoot2-1'=False, StaticSwitch'UsePlayerInteraction2-1'=False"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","0","7","0","Compiling ControlRigGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
